No,PUBCHEM_CID,cyp2c19_action,cyp2c19_warning,cyp2d6_action,cyp2d6_warning,cyp3a4_action,cyp3a4_warning,cyp1a2_action,cyp1a2_warning,cyp2c9_action,cyp2c9_warning,relation_task1,cyp2c9_score,Smile
13876,1015268,1,0,0,0,0,0,0,1,0,1,,20,CCC1=CC(=C(C=C1)OCC(=O)NC(=S)NC2=CC=C(C=C2)F)Br
13877,5866333,1,0,0,1,0,0,1,0,1,0,,41,C1=CC=C(C=C1)C=CC2=NN=C(O2)C3=CC=CS3
13878,6247698,0,0,0,0,0,1,0,1,0,1,,22,CC1=CC=C(C=C1)C=CC2=NN=C(O2)C3=CC=C(C=C3)C
13879,11958389,1,0,1,0,0,0,1,0,0,0,,0,CCCCCNCC1=CC=C(C=C1)Br.Cl
13880,1815215,0,1,0,0,0,0,0,1,0,0,,0,CCCCCCCCCN1C=C(C(=O)NC1=O)C(=O)C
13881,135417106,0,0,0,0,0,0,1,0,1,0,,40,CC1=CC(=CC=C1)C2=NNC(=N2)[N+](=O)[O-]
13882,5823347,0,1,0,1,0,0,1,0,0,1,,20,CC1=CC=C(C=C1)C=CC(=O)C2=NC3=CC=CC=C3N2
13883,1811818,1,0,0,0,0,1,0,0,1,0,,41,CN(C1=CC=CC=C1)C(=O)CC(C2=CC=CC=C2)(C3=CC=CC=C3)NC(=O)C4=CC=CC=C4
13884,11958390,0,1,1,0,0,1,1,0,0,1,,10,C1=CC(=CC(=C1)Cl)CNCCC2=CC=C(C=C2)F.Cl
13885,4687157,1,0,0,1,1,0,0,1,1,0,,84,C1C(C(=O)N(C1=O)CC(C2=CC=CC=C2)C3=CC=CC=C3)SCC(=O)NC4=CC=C(C=C4)Cl
13886,54708207,1,0,0,0,1,0,1,0,1,0,,40,CCCCC1=C(C=C(N(C1=O)C2=CC=C(C=C2)Cl)C3=CN=CC=C3)O
13887,1816004,1,0,0,0,0,1,0,0,1,0,,84,CC(C)CN(CC(C)C)C1=NC(=CC2=CC=CO2)C(=O)N1C3=CC=CC=C3
13888,135437664,1,0,1,0,0,1,1,0,0,1,,20,CN1C2=CC=CC=C2N=C1NN=CC3=CNC4=CC=CC=C43
13889,1553306,0,0,0,0,0,0,0,1,0,1,,10,CCN(CC)C1=CC=C(C=C1)N2C(=O)C(=CC3=CN=CC=C3)SC2=S
13890,4077927,1,0,0,0,0,0,1,0,1,0,,44,CCOC(=O)CN1C2=CC=CC=C2CCC(C1=O)SC3=NNC(=N3)C4=CC=C(C=C4)C
13891,6405730,0,1,0,0,0,0,1,0,0,1,,21,C1CSCCN1C2=C(N=NC(=N2)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Br
13892,11958391,0,0,0,0,0,1,0,1,0,1,,22,CCOC1=C2C=CC(=CC2=NN1CCOC)C(=O)NCC3=CC=CO3
13893,1000338,1,0,0,0,0,1,0,0,1,0,,43,CCC1=CC=C(S1)C2=NC3=CC(=NN3C(=C2)C(F)(F)F)C(=O)NC4=CN(N=C4)CC5=CC=CC=C5C
13894,1046941,0,0,0,0,0,0,0,0,0,0,,0,CC1=CC=C(C=C1)N2C(=S)N=C(C23CCCCC3)NC4=CC=C(C=C4)OC
13895,5072184,0,1,0,0,0,1,0,0,0,1,,10,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)NC2=NC=NN2
13896,11958397,1,0,0,0,1,0,0,0,1,0,,62,C1CC(=O)NC1C(=O)NC2=CC=CC(=C2)C3=NOC4(C3)CC(N(C4)C(=O)C=CC5=C(C=CC=C5Cl)F)C(=O)NC(CC6=CC7=CC=CC=C7S6)C(=O)N
13897,11958399,0,1,0,0,1,0,0,0,0,0,,0,CCCCCC(=O)N1CC2(CC1C(=O)N)CC(=NO2)C3=CC(=CC=C3)NC(=O)C4=CC=CC=C4
13898,11958400,0,0,0,0,0,0,0,0,0,1,,10,CC(=C)C(=O)N1CC2(CC1C(=O)N)CC(=NO2)C3=CC(=CC=C3)NC(=O)C4=CC=CC=C4
13899,999091,0,0,0,1,0,1,0,0,0,0,,0,CC1=CC(=NN1CC(=O)NNC(=S)NC2=CC=C(C=C2)F)[N+](=O)[O-]
13900,4227795,0,1,1,0,1,0,1,0,1,0,,44,CCCOC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=C2)C4=NNC(=S)N4CC
13901,998878,1,0,0,0,1,0,0,1,1,0,,87,CC1=CC(=C(C=C1)C)NC(=S)NNC(=O)C2=CC=C(O2)Br
13902,11958404,0,1,0,1,0,1,0,1,0,1,,20,CCN1C(=C2C=CC(=CC2=N1)C(=O)NC(C)C3CCCCC3)OCC
13903,11958407,0,1,0,0,0,0,0,0,0,1,,10,CCCCN1C(=C2C=CC(=CC2=N1)C(=O)NCC3CC3)OCC
13904,11958413,0,1,0,0,0,1,0,0,0,1,,20,CCCCN1C(=C2C=CC(=CC2=N1)C(=O)NCC3=CC=C(C=C3)OC(F)(F)F)OCC
13905,11958414,1,0,0,1,0,1,0,0,0,1,,20,CCCCN1C(=C2C=CC(=CC2=N1)C(=O)NCCCCC3=CC=CC=C3)OCC
13906,902549,0,0,0,0,0,0,0,0,0,0,,0,CC1=CC=C(C=C1)SCC2=NN=C(S2)NC(=O)C3=CC=CC=C3
13907,5879932,1,0,0,0,1,0,0,1,0,1,,22,CC1=C(C=C(C=C1)NC(=O)COC2=C(C=C(C=C2)C=NNC3=CC=C(C=C3)[N+](=O)[O-])OC)C
13908,5069995,1,0,0,0,0,1,0,1,0,1,,20,CC1=CC(=NN1CC(=O)NNC(=S)NC2=CC=C(C=C2)[N+](=O)[O-])[N+](=O)[O-]
13909,7311935,0,0,0,0,0,0,0,1,0,0,,0,CCOC(=O)C1=CC(=C(C=C1)Cl)NC(=O)C2=CC=C(C=C2)C3=CC=CC=C3
13910,1225528,0,1,0,0,0,0,0,1,0,1,,20,C1=CC(=CC=C1CN2C=C(C=N2)NC(=O)C3=CC=C(C=C3)[N+](=O)[O-])Cl
13911,1234247,0,1,0,0,0,0,1,0,0,0,,0,CC1=C2C(=NNC(=S)C2=NN1C3=CC=CC=C3)C
13912,135431487,1,0,0,0,0,0,1,0,0,1,,23,C1=CC=C(C=C1)N2C(=C(C(=O)N2)N=NC3=CC(=CC=C3)Cl)N
13913,1051489,0,1,0,0,0,0,0,0,1,0,,86,CC1=CC=C(C=C1)C2=NC(=C(C(=C2)C(F)(F)F)C#N)SCC(=O)NC3=CC=C(C=C3)OC
13914,1632403,0,1,0,0,0,0,0,0,0,1,,20,C1=CC=C(C=C1)NC(=O)CCC(=O)NNC(=O)C2=CC=CS2
13915,9564854,0,0,0,0,0,0,1,0,0,0,,0,C1=CC=C2C(=C1)C=CC3=C2C=C(O3)C(=O)NN=CC4=CC(=CC=C4)[N+](=O)[O-]
13916,4041038,0,1,0,0,0,0,0,0,0,0,,0,CC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)C(=O)NNC(=O)CCCOC3=C(C=C(C=C3)Cl)Cl
13917,1789335,0,1,0,0,0,0,0,0,0,1,,20,CC1=C(C=C(C=C1)NC(=O)CCC(=O)NNC(=O)C2=CC=CO2)C
13918,1788575,0,1,0,0,0,0,0,0,0,0,,0,CCCC(=O)NNC(=O)NC1=CC=CC=C1
13919,11958418,1,0,0,1,0,1,0,0,0,1,,10,CCCN1C(=C2C=CC(=CC2=N1)C(=O)NC3CCCC4=CC=CC=C34)OCC
13920,5433215,1,0,0,0,0,0,1,0,1,0,,85,CCC(=O)NC1=CC=C(C=C1)C(=NNS(=O)(=O)C2=CC=C(C=C2)C)C
13921,11958420,0,1,0,0,0,0,0,1,0,1,,20,CN1CCC2=NC3=C(C=C(C=C3)F)C(=C2C1)C(=O)N.Cl
13922,11958421,0,1,0,0,1,0,1,0,0,1,,20,CCCN1C(=C2C=CC(=CC2=N1)C(=O)NCC3=CC=C(C=C3)C)OC
13923,11958422,1,0,0,1,1,0,0,1,0,1,,20,CCOC1=C2C=CC(=CC2=NN1C)C(=O)NCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
13924,6401820,1,0,0,1,0,0,1,0,1,0,,85,C1=CC=C(C=C1)NC(=O)CSC2=NC3=C(C4=CC=CC=C4C5=CC=CC=C53)N=N2
13925,843742,1,0,0,1,0,0,1,0,0,1,,10,CC1=CC(=CC=C1)NC(=S)NNC(=O)C2=CSC3=C2CCCC3
13926,1767496,1,0,0,0,0,0,1,0,1,0,,84,CCNC(=S)NNC(=O)C1=CC(=NC2=CC=CC=C21)C3CC3
13927,4765844,1,0,0,0,0,0,0,0,1,0,,84,CC1=C(C(=NN1C(C)C(=O)NNC(=S)NC2=CC(=CC=C2)OC)C)[N+](=O)[O-]
13928,1767737,0,1,0,0,0,0,0,0,1,0,,85,CCNC(=S)NNC(=O)C1=CC(=NC2=CC=CC=C21)CC(C)C
13929,1012378,0,0,0,0,0,0,0,1,0,1,,10,C1=CC=C2C(=C1)C=CC=C2NC(=O)NNC(=O)CC3=CC=C(C=C3)Cl
13930,6876329,0,0,0,0,0,0,0,1,0,0,,0,CC1=C(C=C(C=C1)C=NNC(=O)C2=CC3=C(O2)C=CC4=CC=CC=C43)[N+](=O)[O-]
13931,4189572,0,1,0,1,0,0,1,0,0,1,,20,C1=CC(=NC=C1Br)NC(=S)NC(=O)C2=CC(=CN=C2)Br
13932,1011199,1,0,0,0,1,0,1,0,0,1,,10,C1=CC=C(C=C1)NC(=O)NNC(=O)COC2=C(C3=CC=CC=C3C=C2)Br
13933,6872816,0,1,0,0,1,0,0,0,0,1,,22,CC1=CC=C(C=C1)COC2=C(C=C(C=C2)C=NNC(=O)C3=CC(=CC=C3)[N+](=O)[O-])OC
13934,1001459,1,0,0,1,1,0,0,1,1,0,,64,C1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2NC(=O)C4=CC=C(O4)COC5=CC=CC=C5[N+](=O)[O-]
13935,1732129,0,0,0,0,0,1,1,0,0,0,,0,CCOCC(=O)NC1=C(C=CC(=C1)C(=O)NC2=CC=CC(=C2C)C)Cl
13936,7307102,1,0,0,1,0,0,1,0,0,1,,20,CC1=CC(=NC=C1)NC(=O)C2=CC(=CC=C2)NC(=O)COC3=CC=CC=C3
13937,4002945,0,1,0,0,1,0,0,1,1,0,,45,CC(=O)NC1=CC=C(C=C1)NC(=O)CC2C(=O)NC3=CC=CC4=C3C(=CC=C4)N2
13938,1217293,0,0,0,0,0,0,0,0,0,1,,23,COC1=CC=C(C=C1)C(=O)COC(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CC=C3
13939,9600712,0,1,0,0,0,0,0,0,0,0,,0,COC1=CC=C(C=C1)OCC(=O)NN=CC2=CC=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O
13940,7285274,0,1,0,0,1,0,0,1,0,1,,23,CC(=O)C1=CC2=C(C=C1NC=CC3=NN=NN3C4=CC=C(C=C4)Cl)OCO2
13941,5115844,1,0,0,0,1,0,0,1,1,0,,90,COC1=C(C=C(C=C1)CC(=O)NC2=C(C(=CS2)C3=CC4=CC=CC=C4C=C3)C(=O)OC)OC
13942,11958433,0,1,0,0,0,1,0,1,0,1,,10,CCN1C(=C2C=CC(=CC2=N1)C(=O)NCC3=CC=CC=C3OC)OCC
13943,11958435,0,1,0,1,0,0,0,1,0,1,,20,CCN1C(=C2C=CC(=CC2=N1)C(=O)NCC3=CC=C(C=C3)OC(F)(F)F)OCC
13944,11958436,0,1,1,0,0,0,1,0,0,1,,20,CCN1C(=C2C=CC(=CC2=N1)C(=O)NCCC3=CC=CS3)OCC
13945,11958437,1,0,1,0,0,0,1,0,1,0,,44,CCOC1=C2C=CC(=CC2=NN1C)C(=O)NCCCCC3=CC=CC=C3
13946,9563838,1,0,1,0,0,1,1,0,1,0,,87,C1=CC=C2C(=C1)C(=CC(=N2)C3=CC=NC=C3)C(=O)NN=CC4=CC=C(O4)[N+](=O)[O-]
13947,999024,1,0,0,0,1,0,0,0,0,0,,0,CC1=C(C(=NN1CCC2=NNC(=S)N2C3=CC(=C(C=C3)F)Cl)C)[N+](=O)[O-]
13948,4748298,0,0,0,0,0,0,0,0,1,0,,43,CC1=NN(C(=C1[N+](=O)[O-])C(=O)NNC(=S)NC2=CC=C(C=C2)Cl)C
13949,1229788,0,0,0,0,0,0,0,1,0,1,,20,CC1=NN(C=C1C(=O)NNC(=S)NC2=CC=C(C=C2)F)C
13950,11958447,1,0,1,0,1,0,1,0,0,1,,10,COC1=CC=C(C=C1)CNC(=O)C2CC(=NO2)C3=CC(=CC=C3)[N+](=O)[O-]
13951,11958463,0,0,0,0,0,0,0,1,0,1,,10,CCCCN1C(=C2C=CC(=CC2=N1)C(=O)NCC3CCCO3)OCC
13952,11958470,1,0,0,1,1,0,0,0,0,1,,20,COC1=CC(=CC=C1)SCC2=NOC(=C2C(=O)O)C(=O)NCC3CCCO3
13953,1144689,1,0,0,0,0,1,0,0,1,0,,84,CC1=C(SC(=N1)NC(=O)C2=CC=CC=C2)C3=CSC(=N3)NC4=C(C=CC(=C4)OC)OC
13954,54708974,1,0,0,0,0,1,1,0,0,1,,20,CCCC1=C(C2=CC=CC=C2N(C1=O)C3=CC=CC=C3)O
13955,11958484,1,0,0,0,1,0,0,0,1,0,,41,CCCCN1C(=C2C=CC(=CC2=N1)C(=O)NCC3=C(C=C(C=C3)C(F)(F)F)C(F)(F)F)OCC
13956,11958486,1,0,0,1,0,0,0,1,1,0,,41,CCN1C(=C2C=CC(=CC2=N1)C(=O)NCC3=CC4=C(C=C3)OCO4)OCC
13957,11958487,0,0,0,0,0,0,0,0,1,0,,43,COCCNC(=O)C1=C(C(=NO1)CSC2=CC(=CC=C2)Cl)C(=O)O
13958,11958488,0,0,0,0,0,1,0,0,0,0,,0,COC1=CC=C(C=C1)C(=O)N2CC3(CC2C(=O)NCC(=O)N)CC(=NO3)C4=CC=C(C=C4)Cl
13959,11958489,0,1,0,0,0,0,0,0,0,0,,0,C1CC(=O)NC1C(=O)N2CC3(CC2C(=O)N)CC(=NO3)C4=CC(=CC=C4)NC(=O)C5=CC=CC=C5
13960,997451,1,0,0,0,0,1,0,0,1,0,,86,CC1=CC(=NN1CC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)COC4=CC=CC=C4Br)C
13961,9564660,1,0,0,0,1,0,1,0,0,1,,22,COC1=C(C=C(C=C1)C=NNC(=S)N)OC(=O)C2=CC=CC3=CC=CC=C32
13962,990430,0,1,0,0,1,0,0,1,0,1,,21,CCOC(=O)C1=C(SC(=C1)C2=CC=CC=C2)NC(=S)NC3=NC=CC(=C3)C
13963,3656060,0,0,0,0,0,0,0,0,0,1,,20,CC(=O)C1=CN(C(=O)NC1=O)CCCCCCCCCCN2C=C(C(=O)NC2=O)C(=O)C
13964,1042615,0,1,0,0,0,1,0,0,0,0,,0,C1=CC(=CC=C1C(=O)NC2=NN=C(S2)COC3=CC=C(C=C3)Cl)[N+](=O)[O-]
13965,9643076,0,0,0,0,0,0,0,0,1,0,,41,CC1=NN(C(=C1C=NNC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])OC)C3=CC=CC=C3
13966,6877167,0,0,0,0,0,0,0,0,0,0,,0,COC1=CC=CC(=C1)C=NN2C(=O)C3=C(N=N2)N(N=C3)C4=CC=CC=C4
13967,7311907,0,0,0,0,0,0,0,0,0,1,,10,COC(=O)C1=CC(=C(C=C1)Cl)NC(=O)C2=CC=C(C=C2)C3=CC=CC=C3
13968,979998,0,1,0,0,0,0,1,0,1,0,,42,C1=CC=C(C=C1)C2=CC(=O)N3C(=NN(C3=N2)C4=CC(=CC=C4)Cl)C(=O)C5=CC=CC=C5
13969,54691073,0,1,0,0,0,0,0,0,0,0,,0,CN1C2=C(C=CC(=C2)Cl)C(=C(C1=O)C(=O)C3=NNN=N3)O
13970,4251989,0,1,0,0,0,1,1,0,0,0,,0,CC1=C(C(=NN1)C)N=NC2=C(C=CC(=C2)Cl)Cl
13971,11958508,1,0,1,0,1,0,0,0,1,0,,42,C1COCCN1CCCNC(=O)C2=C(ON=C2CSC3=CC=C(C=C3)F)C(=O)NCC4=CC=CC=C4
13972,1632392,0,0,0,0,0,0,0,0,0,0,,0,CC(=O)NNC(=O)CCC(=O)NC1=CC=CC=C1
13973,11958521,0,0,0,0,0,1,0,0,0,1,,21,C1CC(OC1)CNC(=O)C2=C(C(=NO2)CSC3=CC=CC=C3F)C(=O)O
13974,11958523,1,0,0,0,1,0,1,0,0,1,,10,C1C(ON=C1C2=CC=CC=C2[N+](=O)[O-])C(=O)NCC3=CC=CC=C3C(F)(F)F
13975,6876241,0,1,0,0,1,0,1,0,0,1,,23,C1=CC=C2C(=C1)C=CC3=C2C=C(O3)C(=O)NN=CC4=CC=NC=C4
13976,4385965,1,0,0,1,0,1,0,0,1,0,,41,C1CC(OC1)CNC(=O)CC(C2=CC=CC=C2)C3=CC=CC=C3
13977,1790695,0,1,0,1,1,0,0,1,1,0,,85,COC1=CC=C(C=C1)C(=O)NC(=S)NNC(=O)CCC2=CC=CC=C2
13978,1732131,1,0,0,0,0,0,1,0,1,0,,43,CCOCC(=O)NC1=C(C=CC(=C1)C(=O)NC2=CC=CC=C2)Cl
13979,1719140,0,1,0,0,0,0,0,0,0,0,,0,CCCOC1=CC=C(C=C1)C(=O)NC(=S)NC2=NC3=C(S2)C=C(C=C3)C
13980,11958547,1,0,0,0,1,0,0,1,1,0,,64,CCOC1=CC=CC=C1NC2=NC(=CS2)C3=C(N=C(S3)NC(=O)C4=CC(=CC=C4)Cl)C
13981,1144666,1,0,0,1,1,0,0,1,1,0,,84,CCOC1=CC=CC=C1NC2=NC(=CS2)C3=C(N=C(S3)NC(=O)C4=CC=CC=C4)C
13982,1117191,0,1,0,0,0,1,0,0,1,0,,63,CC1=C(SC(=N1)NC(=O)C2=CC=CC=C2)C3=CSC(=N3)NC4=CC=CC=C4OC
13983,11958561,1,0,1,0,0,1,1,0,0,1,,20,C1C(ON=C1C2=CC=CC=C2[N+](=O)[O-])C(=O)NCCCCC3=CC=CC=C3
13984,11958562,1,0,0,0,0,0,1,0,0,1,,10,CC1=CC=C(O1)CNC(=O)C2CC(=NO2)C3=CC=CC=C3[N+](=O)[O-]
13985,11958566,0,1,0,0,0,1,0,0,1,0,,41,COCCNC(=O)C1=C(C(=NO1)CSC2=CC=CC=C2F)C(=O)O
13986,6529568,1,0,0,0,1,0,1,0,1,0,,42,COC1=CC(=C(C=C1)C=C2C(=O)N(C(=S)N2)CC3CCCO3)OC
13987,5435884,0,1,0,0,0,1,1,0,0,1,,10,CC(=NNC(=O)C1=CC=C(C=C1)Cl)C2=CC=C(S2)Br
13988,6277776,1,0,0,0,1,0,0,1,0,1,,21,C1CCN(CC1)C2=NC(=NC(=N2)NN=CC3=CC4=C(C=C3)OCO4)NC5=CC=C(C=C5)[N+](=O)[O-]
13989,11958572,0,1,0,1,0,1,0,1,0,1,,20,CCCCN1C(=C2C=CC(=CC2=N1)C(=O)NC3CCCC4=CC=CC=C34)OCC
13990,11958574,0,1,0,0,0,0,0,1,0,0,,0,C1C(N(CC12CC(=NO2)C3=CC=CC=C3)C(=O)C4=CC=C(C=C4)Br)C(=O)NCC(=O)N
13991,11958576,0,0,0,0,0,0,0,0,0,0,,0,C1C(N(CC12CC(=NO2)C3=CC=C(C=C3)Cl)C(=O)C4=CC=CC=C4)C(=O)NCC(=O)N
13992,11958577,0,0,0,0,0,1,0,0,0,0,,0,C1CC(=O)NC1C(=O)NC2=CC=CC(=C2)C3=NOC4(C3)CC(N(C4)C(=O)C5=NC=CN=C5)C(=O)NC6(CC6)C(=O)N
13993,11958580,0,0,0,0,0,0,0,1,0,0,,0,COC1=CC=C(C=C1)C(=O)N2CC3(CC2C(=O)NCC(=O)N)CC(=NO3)C4=CC(=CC=C4)[N+](=O)[O-]
13994,11958581,0,0,0,1,0,0,0,0,0,1,,23,C1C(N(CC12CC(=NO2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)C4=CC=CC=C4)C(=O)NCC(=O)N
13995,6416317,1,0,0,1,1,0,0,1,1,0,,87,C1=CC=C(C(=C1)CSC2=NC3=C(C4=CC=CC=C4NC5(O3)C6=C(C=CC(=C6)F)NC5=O)N=N2)F
13996,135510986,0,1,0,0,0,0,1,0,0,1,,20,C1=CC=C(C(=C1)C=NNC(=O)CN2C=NC(=N2)[N+](=O)[O-])O
13997,1217866,1,0,0,0,1,0,1,0,1,0,,67,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3N2)NC(=O)C4=C(C5=CC=CC=C5S4)Cl
13998,11958586,1,0,0,0,0,1,0,0,1,0,,43,COCCNC(=O)C1=C(C(=NO1)CSC2=CC=C(C=C2)Cl)C(=O)O
13999,11958598,1,0,0,1,0,1,0,0,1,0,,44,CC1=C(C=C(C=C1)SCC2=NOC(=C2C(=O)O)C(=O)NCC3CCCO3)C
14000,11958601,1,0,0,0,0,1,0,0,1,0,,42,C=CCNC(=O)C1=C(C(=NO1)CSC2=CC=C(C=C2)F)C(=O)O
14001,11958618,1,0,1,0,1,0,1,0,1,0,,41,CC1=C(SC(=N1)NC(=O)CCC=C)C2=CSC(=N2)NC3=CC=C(C=C3)Cl
14002,11958666,1,0,0,0,1,0,0,0,1,0,,86,CC1=CC(=CC(=C1)SCC2=NOC(=C2C(=O)O)C(=O)NCC=C)C
14003,5431585,1,0,0,1,1,0,1,0,1,0,,44,CC1=C(C(=NN1CC2=CC=C(O2)C(=O)NN=CC3=CC(=CC=C3)Br)[N+](=O)[O-])Cl
14004,1017700,0,1,0,0,0,1,0,1,0,1,,22,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3S2)NC(=O)C4=C(C=CC(=C4)N5C=NN=C5)Cl
14005,1797452,1,0,0,0,1,0,0,0,1,0,,44,CC(C)N1C=C(C2=CC=CC=C21)C=C3C(=O)N(C(=O)S3)CC(=O)NC4=CC5=C(C=C4)OCO5
14006,1229516,1,0,0,0,1,0,0,0,0,1,,21,CN1C=C(C2=CC=CC=C21)C=C3C(=O)N(C(=O)S3)CC(=O)NC4=CC5=C(C=C4)OCO5
14007,1789074,0,1,0,1,1,0,0,0,1,0,,88,CC1=CC=C(C=C1)C(=O)NNC(=S)NC(=O)C2=CC=C(C=C2)Cl
14008,11958674,0,0,0,0,0,0,0,0,0,1,,20,CCCN1C(=C2C=CC(=CC2=N1)C(=O)NCC3=CC=C(C=C3)C)OCC
14009,11958676,0,1,1,0,0,0,1,0,0,0,,0,COCCN1C(=C2C=CC(=CC2=N1)C(=O)NCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F)OC
14010,11839286,0,0,0,0,0,1,0,0,0,0,,0,CC1=CC=C(C=C1)NC(=O)CN2C(=O)C(=CC3=CC=CN3C)SC2=O
14011,979345,0,1,0,0,1,0,0,0,0,0,,0,CC1=C(C(=O)N(C(=C1C=NC2=CC=C(C=C2)NC(=O)C)O)CCC3=CC=CC=C3)C#N
14012,6875411,1,0,0,0,1,0,0,1,1,0,,84,CC1=C(C=C(C=C1)C2=CC=C(O2)C=NNC(=S)NC3=CC=CC=C3)[N+](=O)[O-]
14013,11958679,0,1,0,0,0,0,0,0,0,1,,21,CCCN1C(=C2C=CC(=CC2=N1)C(=O)NCC3=CC4=C(C=C3)OCO4)OCC
14014,11958680,1,0,0,0,0,0,1,0,0,1,,21,CCN1C(=C2C=CC(=CC2=N1)C(=O)NCC3=CC=C(C=C3)C)OCC
14015,11958681,0,0,0,1,0,0,0,1,0,0,,0,CN1C(=C2C=CC(=CC2=N1)C(=O)NC3CCCC4=CC=CC=C34)OCC=C
14016,11958686,1,0,0,0,0,1,0,1,1,0,,41,CCN1C(=C2C=CC(=CC2=N1)C(=O)NCC34CC5CC(C3)CC(C5)C4)OC
14017,11958687,0,1,0,1,0,0,1,0,1,0,,41,CCOC1=C2C=CC(=CC2=NN1C)C(=O)NCC3=CC=C(C=C3)OC(F)(F)F
14018,11958688,0,1,0,1,0,0,0,0,1,0,,42,CCOC1=C2C=CC(=CC2=NN1CCOC)C(=O)NCC3=CC=CC=C3
14019,11958689,1,0,1,0,1,0,0,0,0,1,,20,CCCN1C(=C2C=CC(=CC2=N1)C(=O)NCCC3=CC=C(C=C3)C)OCC
14020,11958690,0,0,0,0,0,0,0,1,0,1,,20,CCCN1C(=C2C=CC(=CC2=N1)C(=O)NCC3=CC=CC=C3)OCC
14021,11958691,0,0,0,0,0,0,0,0,0,1,,20,CCCN1C(=C2C=CC(=CC2=N1)C(=O)NCC3=CC=C(C=C3)OC)OCC
14022,11958692,0,0,1,0,0,0,1,0,0,1,,10,CCOC1=C2C=CC(=CC2=NN1C)C(=O)NC3CCCC4=CC=CC=C34
14023,11958693,0,1,0,0,1,0,0,0,0,1,,20,CCOC1=C2C=CC(=CC2=NN1CCOC)C(=O)NCC3=CC=C(C=C3)OC
14024,11958694,0,0,0,0,0,0,0,0,1,0,,41,COCCN1C(=C2C=CC(=CC2=N1)C(=O)NCC34CC5CC(C3)CC(C5)C4)OC
14025,11958695,0,1,1,0,0,0,0,0,1,0,,47,CCOC1=C2C=CC(=CC2=NN1CCOC)C(=O)NCC3=CC4=C(C=C3)OCO4
14026,11958696,1,0,1,0,1,0,0,0,1,0,,41,CCCN1C(=C2C=CC(=CC2=N1)C(=O)NCCCCC3=CC=CC=C3)OCC
14027,11958697,0,0,0,0,0,1,1,0,0,1,,20,CCN1C(=C2C=CC(=CC2=N1)C(=O)NCC3=CC=CO3)OCC
14028,11958698,1,0,0,0,0,0,0,0,0,0,,0,CCCN1C(=C2C=CC(=CC2=N1)C(=O)NCC3=CC=CC=C3OC)OCC
14029,11958699,0,1,1,0,0,0,0,1,1,0,,42,CCN1C(=C2C=CC(=CC2=N1)C(=O)NCCCCC3=CC=CC=C3)OCC
14030,2930095,0,1,1,0,0,0,0,0,0,0,,0,C[N+]1=CN(C2=CC=CC=C21)CC(COCC3=CC=CC=C3)O.[I-]
14031,1123987,1,0,0,1,1,0,0,1,1,0,,85,C1=CC=C2C(=C1)N(C3=CC=CC=C3S2)C(=O)CSC4=NN=C(O4)CNC5=CC=C(C=C5)F
14032,3224085,0,1,0,0,1,0,1,0,1,0,,85,CC1=CC=CC=C1C(=O)OCCNC2=NC3=CC(=CC(=C3C=C2C#N)C)C
14033,785496,1,0,0,0,1,0,1,0,1,0,,44,COC1=C(C=C2CN(CCC2=C1)C(=S)NC3=CC=CC=C3)OC
14034,3142835,1,0,1,0,0,1,1,0,0,1,,20,C1C2CC3CC1CC(C2)(C3)C(=O)OCC4=NC5=CC=CC=C5N4
14035,11958701,0,0,0,1,0,0,0,0,0,0,,0,C1C2CC3CC1CC(C2)(C3)CCOC(=O)C[N+]4=CC=CC(=C4)C(=O)N.[Cl-]
14036,1088811,1,0,0,0,0,0,0,0,0,1,,20,CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC3=C(C=CC(=C3)OC)OC2=O
14037,977572,0,1,0,0,0,0,0,0,1,0,,41,CCCC1=NN=C(S1)NC(=O)CN2C=NC3=CC=CC=C3C2=O
14038,3135002,0,0,0,0,0,0,0,0,0,1,,20,CC(C)CCOC1=CC=C(C=C1)NC(=O)C2C3C(C4C(O2)OC(O4)(C)C)OC(O3)(C)C
14039,5754767,1,0,0,1,1,0,1,0,1,0,,88,C=CCOC(=O)C(=CC1=CC=CC2=CC=CC=C21)NC(=O)C3=CC=CC=C3
14040,5911477,0,1,0,0,0,1,0,1,0,1,,20,CC(=NNC(=O)CC1=CC=C(C=C1)Cl)CC(=O)NCC2=CC=CO2
14041,3123175,0,0,0,0,0,0,0,0,0,0,,0,CCCCCCCCOC1C(C(C(C(O1)CO)O)O)NC(=O)C
